,DATE,ATNHPIUS45300Q,"5725 80th St N UNIT 406, Saint Petersburg, FL 33709","5286 81st St N APT 21, Saint Petersburg, FL 33709","5257 81st Ln N APT 23, Saint Petersburg, FL 33709","115 112th Ave NE APT 1027, Saint Petersburg, FL 33716","3135 34th Ave N, Saint Petersburg, FL 33713","968 Melrose Ave S, Saint Petersburg, FL 33705","5246 4th Ave N, Saint Petersburg, FL 33710","2726 16th Ave N, Saint Petersburg, FL 33713","5650 36th St N, Saint Petersburg, FL 33714","4654 78th Ln N, Saint Petersburg, FL 33709","3310 17th Ave S, Saint Petersburg, FL 33712","10263 Gandy Blvd N APT 102, Saint Petersburg, FL 33702","721 83rd Ave N APT 105, Saint Petersburg, FL 33702","4328 14th Way NE, Saint Petersburg, FL 33703","11918 13th Way N, Saint Petersburg, FL 33716","6295 Bahia Del Mar Cir APT 403, Saint Petersburg, FL 33715","3419 3rd St N, Saint Petersburg, FL 33704","1531 5th St S, Saint Petersburg, FL 33701","523 4th Ave S UNIT 17, Saint Petersburg, FL 33701","10265 Gandy Blvd N APT 1213, Saint Petersburg, FL 33702","5250 Neil Dr, Saint Petersburg, FL 33714","5720 Burlington Ave N, Saint Petersburg, FL 33710","3327 19th St N, Saint Petersburg, FL 33713","5910 Denver St NE, Saint Petersburg, FL 33703","1000 49th St N APT 214, Saint Petersburg, FL 33710","701 Mirror Lake Dr N APT 402, Saint Petersburg, FL 33701","207 Sea Horse Dr SE APT A, Saint Petersburg, FL 33705","1769 38th Ave N, Saint Petersburg, FL 33713","4540 52nd Ave N, Saint Petersburg, FL 33714","5718 18th Ave N, Saint Petersburg, FL 33710","1090 7th Ave S, Saint Petersburg, FL 33705","6141 Bahia Del Mar Blvd APT 233, Saint Petersburg, FL 33715","2410 17th St S, Saint Petersburg, FL 33712","8800 Bay Pines Blvd APT 101, Saint Petersburg, FL 33709","1826 Country Club Rd N, Saint Petersburg, FL 33710","5386 Alhambra Way S, Saint Petersburg, FL 33712","3100 36th St N APT 2, Saint Petersburg, FL 33713","4543 Carson St NE, Saint Petersburg, FL 33703","7211 10th St S, Saint Petersburg, FL 33705","5357 81st St N APT 22, Saint Petersburg, FL 33709","5339 62nd Ave S, Saint Petersburg, FL 33715","7513 16th St N, Saint Petersburg, FL 33702","10265 Gandy Blvd N APT 806, Saint Petersburg, FL 33702","4777 Duhme Rd APT 2B, Saint Petersburg, FL 33708","1925 Beach Dr SE, Saint Petersburg, FL 33705","6218 Palma Del Mar Blvd S APT 603, Saint Petersburg, FL 33715","5705 80th St N UNIT 204, Saint Petersburg, FL 33709","936 17th Ave NE, Saint Petersburg, FL 33704","1048 40th Ave NE, Saint Petersburg, FL 33703","6418 Dr Martin Luther King Jr St N, Saint Petersburg, FL 33702","3801 48th Ave S, Saint Petersburg, FL 33711","7510 Sunshine Skyway Ln S APT P3, Saint Petersburg, FL 33711","8810 Dr Martin Luther King Jr St N, Saint Petersburg, FL 33702","2627 24th Ave N, Saint Petersburg, FL 33713","3825 Burlington Ave N, Saint Petersburg, FL 33713","5915 18th St N APT 20, Saint Petersburg, FL 33714","10128 51st Ave N, Saint Petersburg, FL 33708","2483 39th Ave N, Saint Petersburg, FL 33714","1126 Meadowlawn Dr N, Saint Petersburg, FL 33702","1118 48th Ave N, Saint Petersburg, FL 33703","6314 Bahama Shores Dr S, Saint Petersburg, FL 33705","4681 1st St NE UNIT 306, Saint Petersburg, FL 33703","5341 10th Ave N, Saint Petersburg, FL 33710","6269 Palma Del Mar Blvd S APT 107, Saint Petersburg, FL 33715","5030 Sunrise Dr S, Saint Petersburg, FL 33705","3025 Melrose Ave S, Saint Petersburg, FL 33712","10263 Gandy Blvd N APT 2001, Saint Petersburg, FL 33702","3880 46th Ave N, Saint Petersburg, FL 33714","7100 Sunshine Skyway Ln S APT 904, Saint Petersburg, FL 33711","520 16th Ave S, Saint Petersburg, FL 33701","175 1st St S APT 1108, Saint Petersburg, FL 33701","1130 13th Ave S, Saint Petersburg, FL 33705","4780 Cove Cir APT 103, Saint Petersburg, FL 33708","5810 21st St N APT 12, Saint Petersburg, FL 33714","2848 62nd Ave N, Saint Petersburg, FL 33702","4100 40th Way S, Saint Petersburg, FL 33711","6180 Sun Blvd APT 304, Saint Petersburg, FL 33715","4834 10th Ave S, Saint Petersburg, FL 33711","3957 Wahoo Dr SE, Saint Petersburg, FL 33705","4510 46th Ave N, Saint Petersburg, FL 33714","5530 80th St N UNIT D201, Saint Petersburg, FL 33709","2874 38th Ave N, Saint Petersburg, FL 33713","2812 47th Ave S, Saint Petersburg, FL 33712","795 89th Ave N, Saint Petersburg, FL 33702","125 5th Ave NE APT 110, Saint Petersburg, FL 33701","947 James Ave S, Saint Petersburg, FL 33705","1115 36th Ave NE, Saint Petersburg, FL 33704","556 16th Ave NE, Saint Petersburg, FL 33704","2785 Bayside Dr S, Saint Petersburg, FL 33705","626 35th Ave S, Saint Petersburg, FL 33705","1721 Brightwaters Blvd NE, Saint Petersburg, FL 33704","4110 32nd St N, Saint Petersburg, FL 33714","1763 Shore Acres Blvd NE, Saint Petersburg, FL 33703","9100 Dr Martin Luther King Jr St N APT 320, Saint Petersburg, FL 33702","1726 Mississippi Ave NE, Saint Petersburg, FL 33703","724 Northmoor Ave N, Saint Petersburg, FL 33702","155 55th Ave NE, Saint Petersburg, FL 33703","2361 67th Ave S, Saint Petersburg, FL 33712","1761 Brightwaters Blvd NE, Saint Petersburg, FL 33704","670 Sunset Dr S, Saint Petersburg, FL 33707","5750 80th St N UNIT C305, Saint Petersburg, FL 33709","6785 58th Ave N, Saint Petersburg, FL 33709","1097 Eden Isle Blvd NE APT 1, Saint Petersburg, FL 33704","2234 28th St S, Saint Petersburg, FL 33712","113 Sea Horse Dr SE APT A, Saint Petersburg, FL 33705","3125 Moorings Dr S, Saint Petersburg, FL 33712","5750 80th St N UNIT D204, Saint Petersburg, FL 33709","850 13th Ave N, Saint Petersburg, FL 33701","7913 9th Ave S, Saint Petersburg, FL 33707","5251 43rd Ave N, Saint Petersburg, FL 33709","106 Mystic Lake Ter N, Saint Petersburg, FL 33702","6025 28th St N, Saint Petersburg, FL 33714","1851 Almeria Way S, Saint Petersburg, FL 33712","5380 4th St N APT 203, Saint Petersburg, FL 33703","2901 46th Ave S, Saint Petersburg, FL 33712","6265 Sun Blvd APT 1204, Saint Petersburg, FL 33715","10263 Gandy Blvd N APT 501, Saint Petersburg, FL 33702","3269 4th Ave S, Saint Petersburg, FL 33712","4335 10th Ave S, Saint Petersburg, FL 33711","2438 9th Ave S, Saint Petersburg, FL 33712","1735 Montana Ave NE, Saint Petersburg, FL 33703","4037 9th Ave S, Saint Petersburg, FL 33711","2312 8th Ave N, Saint Petersburg, FL 33713","1302 9th Ave N, Saint Petersburg, FL 33705","2317 44th St S, Saint Petersburg, FL 33711","592 100th Ave N APT 102, Saint Petersburg, FL 33702","716 14th Ave NE, Saint Petersburg, FL 33701","3810 Dartmouth Ave N, Saint Petersburg, FL 33713","5861 42nd Ter N APT 1707, Kenneth City, FL 33709","2836 40th Ave N, Saint Petersburg, FL 33714","3442 17th Ave S, Saint Petersburg, FL 33711","10200 Gandy Blvd N APT 1229, Saint Petersburg, FL 33702","4481 Pompano Dr SE, Saint Petersburg, FL 33705","261 Sunset Dr N, Saint Petersburg, FL 33710","2710 22nd Ave S, Saint Petersburg, FL 33712","1827 Maryland Ave NE, Saint Petersburg, FL 33703","2620 10th St S, Saint Petersburg, FL 33705","7901 10th Ave S, Saint Petersburg, FL 33707","5519 25th Ave N, Saint Petersburg, FL 33710","5895 18th St N APT 19, Saint Petersburg, FL 33714","1215 10th St N, Saint Petersburg, FL 33705","4025 73rd St N, Saint Petersburg, FL 33709","740 52nd Ave N, Saint Petersburg, FL 33703","5249 Venetian Blvd NE, Saint Petersburg, FL 33703","5919 10th St N, Saint Petersburg, FL 33703","5775 Park St N APT 211, Saint Petersburg, FL 33709","100 4th Ave S APT 424, Saint Petersburg, FL 33701","545 11th Ave N, Saint Petersburg, FL 33701","3345 57th Ave N, Saint Petersburg, FL 33714","4900 38th Way S APT 301, Saint Petersburg, FL 33711","701 Mirror Lake Dr N APT 220, Saint Petersburg, FL 33701","11402 3rd St N UNIT 3, Saint Petersburg, FL 33716","344 4th St S, Saint Petersburg, FL 33701","3733 6th St S, Saint Petersburg, FL 33705","5631 Venetian Blvd NE, Saint Petersburg, FL 33703","8199 Terrace Garden Dr N UNIT 209, Saint Petersburg, FL 33709","10200 Gandy Blvd N APT 1123, Saint Petersburg, FL 33702","11405 3rd St N UNIT 2, Saint Petersburg, FL 33716","10265 Gandy Blvd N APT 1502, Saint Petersburg, FL 33702","4900 Brittany Dr S APT 206, Saint Petersburg, FL 33715","6368 99th Way N APT 16C, Seminole, FL 33708","215 5th St N, Saint Petersburg, FL 33701","4810 54th Ave N, Saint Petersburg, FL 33714","2537 13th Ave N, Saint Petersburg, FL 33713","5660 80th St N UNIT C308, Saint Petersburg, FL 33709","5660 80th St N UNIT A308, Saint Petersburg, FL 33709","5620 Burlington Ave N, Saint Petersburg, FL 33710","7941 58th Ave N UNIT 303, Saint Petersburg, FL 33709","1921 58th Ave N APT 21, Saint Petersburg, FL 33714","1400 Gandy Blvd N UNIT 703, Saint Petersburg, FL 33702","10263 Gandy Blvd N APT 2308, Saint Petersburg, FL 33702","921 Yale St N, Saint Petersburg, FL 33713","1610 35th St N, Saint Petersburg, FL 33713","2600 1st Ave S, Saint Petersburg, FL 33712","4339 57th Ave N, Saint Petersburg, FL 33714","5150 10th Ave N APT 204, Saint Petersburg, FL 33710","7801 34th Ave N LOT 15, Saint Petersburg, FL 33710","351 7th Ave N, Saint Petersburg, FL 33701","4219 Bayshore Blvd NE, Saint Petersburg, FL 33703","4608 46th St N, Saint Petersburg, FL 33714","3320 70th Ave N, Saint Petersburg, FL 33702","5925 Terrace Park Dr N UNIT 103, Saint Petersburg, FL 33709","10200 Gandy Blvd N APT 1127, Saint Petersburg, FL 33702","7801 34th Ave N LOT 65, Saint Petersburg, FL 33710","264 115th Ave N APT 1, Saint Petersburg, FL 33716","2508 56th Ave N, Saint Petersburg, FL 33714","935 13th Ave S, Saint Petersburg, FL 33705","1298 Cordova Blvd NE, Saint Petersburg, FL 33704","8186 Terrace Garden Dr N UNIT 609, Saint Petersburg, FL 33709","4727 31st St N, Saint Petersburg, FL 33714","555 5th Ave NE SUITE 414, Saint Petersburg, FL 33701","2055 28th Ave N, Saint Petersburg, FL 33713","4718 Paradise Way S, Saint Petersburg, FL 33705","2800 Central Ave PENTHOUSE 2, Saint Petersburg, FL 33712","1162 37th Ave N, Saint Petersburg, FL 33704","7265 15th St N, Saint Petersburg, FL 33702","201 5th St S, Saint Petersburg, FL 33701","3830 Shore Acres Blvd NE, Saint Petersburg, FL 33703","5685 54th Ave N, Kenneth City, FL 33709","2045 27th Ave N, Saint Petersburg, FL 33713","3205 18th St N, Saint Petersburg, FL 33713","4710 21st St N, Saint Petersburg, FL 33714","718 4th Ave N, Saint Petersburg, FL 33701","648 58th Ave NE, Saint Petersburg, FL 33703","1717 Massachusetts Ave NE, Saint Petersburg, FL 33703","2010 Seminole Blvd S, Saint Petersburg, FL 33705","3089 15th Ave S, Saint Petersburg, FL 33712","355 Brightwaters Blvd NE, Saint Petersburg, FL 33704","3190 69th Ave N, Saint Petersburg, FL 33702","5201 66th St N, St Petersburg, FL 33709","3430 19th Ave S, Saint Petersburg, FL 33711"
0,1/31/2002,152.6690323,37262.05333,27793.82667,26419.40667,106593.9067,72538.83333,34971.35333,57572.92667,44248.68833,44235.96222,61827.08381,11338.965,103845.0667,69637.28,291071.6133,154622.25,91628,135418.5483,33062.43667,161265.28,64139.6,449206.27,87046.6,34055.07333,172169.012,36345.77333,84450.47333,48562.84,49275.50222,62816.08444,94885.88444,23517.85333,125988.5,28251.96667,149811.78,187990.1133,70920.072,22143.43333,250602.58,334060.4167,20310.87333,548291.7711,114687.7133,66277.58667,127515.6333,271295.2367,89031.87333,34207.78667,605966.5067,151797.0533,109953.6,266637.48,150575.3467,80327.21333,37872.90667,70706.27333,44795.91111,90406.29333,60801.72286,144772.24,104532.2767,969042.4567,53602.38,101707.08,114687.7133,1722606.4,29473.67333,95598.54667,52940.62222,103463.2833,26228.515,616351.0133,35078.25267,46882.99333,30771.73667,41894.35778,182874.2167,117640.1711,196694.7733,91093.50333,30351.775,40621.74667,53704.18889,84908.61333,117487.4578,66888.44,88115.59333,305655.7367,440374.3489,347728.26,64674.09667,1312112.96,17256.60667,90559.00667,55129.51333,72920.61667,43217.87333,115298.5667,106593.9067,1401068.477,400567.0733,49250.05,388273.65,188448.2533,22448.86,90559.00667,204483.1533,35200.42333,212347.89,549004.4333,68110.14667,52838.81333,23792.73733,135456.7267,24892.27333,78392.84444,203566.8733,34971.35333,21990.72,63172.41556,15042.26333,134082.3067,365773.8856,91017.14667,2137.986667,58641.92,26266.69333,707062.7333,62917.89333,39552.75333,59176.41667,10231.79333,42607.02,67041.15333,393185.9289,38827.365,129093.6711,62634.28286,342790.5289,109861.972,25197.7,236400.24,59252.77333,33444.22,238416.056,61619.83,74676.82,98958.24,74524.10667,44846.81556,38941.9,109495.46,37109.34,346659.2667,12827.92,116443.9167,83381.48,61848.9,46882.99333,45966.71333,75287.67333,127668.3467,127057.4933,59939.98333,48944.62333,66888.44,70095.42,94415.01833,38941.9,18478.31333,21990.72,49784.54667,61390.76,33749.64667,126904.78,54671.37333,37796.55,17867.46,37872.90667,590389.7467,128431.9133,84043.23778,49097.33667,27641.11333,8857.373333,17714.74667,14507.76667,7941.093333,295423.9433,80836.25778,59176.41667,815489.2,35276.78,204330.44,302983.2533,17867.46,41843.45333,180201.7333,453528.0573,183675.9617,78036.51333,83686.90667,27488.4,432636.8733,61390.76,126599.3533,13133.34667,31917.08667,1050973.16,44592.29333,408966.3067,34665.92667
1,2/28/2002,154.037619,37574.80711,28027.11022,26641.15422,107488.5876,73147.67778,35264.88044,58056.15689,44620.08344,44607.25052,62346.0207,11434.137,104716.6756,70221.77067,293514.6818,155920.05,92397.06667,136555.1648,33339.94156,162618.8373,64677.94667,452976.6193,87777.21333,34340.90978,173614.0883,36650.83644,85159.29644,48970.44533,49689.08919,63343.32237,95682.2957,23715.24711,127045.9667,28489.09556,151069.204,189567.9818,71515.3296,22329.29111,252705.9773,336864.3056,20481.34978,552893.7806,115650.3284,66833.87822,128585.9178,273572.3149,89779.14978,34494.90489,611052.6009,153071.1404,110876.48,268875.464,151839.1796,81001.42844,38190.78756,71299.73644,45171.89926,91165.10578,61312.05352,145987.3653,105409.6536,977175.9776,54052.284,102560.744,115650.3284,1737064.853,29721.05644,96400.93956,53384.97185,104331.6878,26448.66033,621524.2684,35372.67702,47276.49911,31030.01489,42245.99215,184409.1456,118627.5673,198345.7031,91858.08378,30606.52833,40962.69956,54154.94741,85621.28178,118473.5721,67449.85867,88855.17911,308221.2149,444070.5687,350646.868,65216.92956,1323125.995,17401.44756,91319.10089,55592.23511,73532.66556,43580.61644,116266.3089,107488.5876,1412828.147,403929.1764,49663.42333,391532.57,190029.9671,22637.28133,91319.10089,206199.4538,35495.87311,214130.202,553612.4244,68681.81956,53282.30844,23992.43831,136593.6636,25101.20311,79050.8237,205275.4831,35264.88044,22175.296,63702.6443,15168.51844,135207.7076,368843.957,91781.08622,2155.931556,59134.12267,26487.15911,712997.3644,63445.98578,39884.73378,59673.10556,10317.67244,42964.636,67603.85378,396486.0794,39153.257,130177.2006,63159.99486,345667.6927,110784.0829,25409.19333,238384.432,59750.10311,33724.92933,240417.1675,62137.02733,75303.60933,99788.832,75149.61422,45223.23096,39268.75333,110414.4947,37420.812,349568.9022,12935.58933,117421.2722,84081.33067,62368.02,47276.49911,46352.52844,75919.58978,128739.9129,128123.9324,60443.08111,49355.43311,67449.85867,70683.756,95207.47744,39268.75333,18633.40844,22175.296,50202.40622,61906.03467,34032.91956,127969.9373,55130.24978,38113.79,18017.428,38190.78756,595345.0996,129509.8884,84748.64281,49509.42822,27873.11511,8931.716444,17863.43289,14629.53556,8007.745778,297903.5424,81514.74548,59673.10556,822333.8933,35572.87067,206045.4587,305526.3004,18017.428,42194.66044,181714.2311,457334.681,185217.6199,78691.50178,84389.32089,27719.12,436268.1498,61906.03467,127661.9471,13243.57956,32184.97822,1059794.355,44966.57244,412398.9076,34956.89022
2,3/31/2002,155.4156989,37921.07022,28285.38844,26886.66044,108479.1271,73821.75556,35589.85689,58591.16178,45031.27089,45018.3197,62920.55797,11539.506,105681.6711,70868.88533,296219.5076,157356.9,93248.53333,137813.5616,33647.17911,164117.4187,65273.97333,457150.9347,88586.10667,34657.37156,175213.9941,36988.58489,85944.06489,49421.72267,50146.98904,63927.05007,96564.03674,23933.79022,128216.7333,28751.63111,152461.352,191314.9076,72174.3648,22535.06222,255034.7387,339968.6111,20670.09156,557988.8625,116716.0809,67449.77244,129770.8756,276093.3658,90606.49156,34812.78578,616683.6338,154481.7369,111898.24,271353.232,153238.4231,81747.88089,38542.72711,71956.78489,45588.17185,92005.21956,61877.06248,147332.6827,106381.0351,986180.9471,54550.392,103505.872,116716.0809,1753072.427,29994.94489,97289.30311,53876.93037,105293.1356,26692.39267,627251.8009,35698.64684,47712.16622,31315.96578,42635.30163,186108.5311,119720.7559,200173.5182,92704.58356,30888.57667,41340.18311,54654.00148,86410.30756,119565.3416,68071.42933,89674.00622,311061.5658,448162.8121,353878.184,65817.92311,1335318.997,17561.80711,92160.63378,56104.53422,74210.29111,43982.22489,117337.7378,108479.1271,1425847.782,407651.5049,50121.08667,395140.66,191781.1502,22845.89067,92160.63378,208099.6436,35822.97822,216103.476,558714.1289,69314.74311,53773.32089,24213.53582,137852.4151,25332.51822,79779.30074,207167.1582,35589.85689,22379.648,64289.68326,15308.30089,136453.6871,372242.9646,92626.87644,2175.799111,59679.06133,26731.24622,719567.8489,64030.65956,40252.28356,60223.01111,10412.75289,43360.568,68226.84356,400139.8175,39514.066,131376.8225,63742.03314,348853.1241,111804.9915,25643.34667,240581.216,60300.71822,34035.71467,242632.6837,62709.63867,75997.55467,100708.416,75842.14044,45639.97659,39630.62667,111431.9973,37765.656,352790.2844,13054.79467,118503.3444,84856.16533,62942.76,47712.16622,46779.68089,76619.21156,129926.2898,129304.6329,61000.08222,49810.25822,68071.42933,71335.128,96084.84289,39630.62667,18805.12089,22379.648,50665.03644,62476.51733,34346.54311,129149.2187,55638.29156,38465.02,18183.464,38542.72711,600831.3831,130703.3609,85529.62696,49965.67244,28129.97422,9014.024889,18028.04978,14764.35111,8081.539556,300648.8129,82265.9283,60223.01111,829911.9467,35900.68533,207944.2293,308341.8169,18183.464,42583.49689,183388.7822,461549.1572,186924.4558,79416.66756,85166.99378,27974.56,440288.4916,62476.51733,128838.3902,13365.62311,32481.57244,1069560.677,45380.95289,416199.2871,35279.02844
3,4/30/2002,156.7778889,38250.27121,28530.94,27120.06934,109420.8578,74462.61813,35898.82011,59099.80429,45422.19706,45409.13344,63466.7849,11639.68294,106599.1165,71484.11341,298791.053,158722.9492,94058.04396,139009.9508,33939.27753,165542.1574,65840.63077,461119.5605,89355.14176,34958.23967,176735.0646,37309.69077,86690.16385,49850.7633,50582.32586,64482.01458,97402.32996,24141.56462,129329.8104,29001.23022,153784.9019,192975.7535,72800.92602,22730.69396,257248.7502,342919.9519,20849.53308,562832.8841,117729.3184,68035.31846,130897.4445,278490.1918,91393.06604,35115.00308,622037.1974,155822.8262,112869.6527,273708.9079,154568.7189,82457.55187,38877.32484,72581.45725,45983.9326,92803.9367,62414.2306,148611.7095,107304.5518,994742.1965,55023.95571,104404.4288,117729.3184,1768291.226,30255.33747,98133.89253,54344.64762,106207.208,26924.11508,632697.109,36008.55449,48126.36582,31587.82643,43005.42788,187724.1794,120760.0775,201911.2677,93509.37203,31156.72706,41699.06615,55128.46465,87160.45407,120603.3141,68662.37209,90452.4856,313761.9583,452053.4101,356950.2768,66389.30269,1346911.189,17714.26495,92960.70011,56591.58978,74854.52665,44364.04407,118356.372,109420.8578,1438225.874,411190.4155,50556.19863,398570.9613,193446.0437,23044.22077,92960.70011,209906.2014,36133.96522,217979.5169,563564.4467,69916.47934,54240.13868,24423.73875,139049.1416,25552.43527,80471.88205,208965.621,35898.82011,22573.93055,64847.79586,15441.19555,137638.271,375474.486,93430.99033,2194.687692,60197.14813,26963.30593,725814.5725,64586.52352,40601.72231,60745.82005,10503.14824,43736.99044,68819.13549,403613.5175,39857.09613,132517.333,64295.39148,351881.5933,112775.5947,25865.96209,242669.7534,60824.20176,34331.18604,244739.0304,63254.03456,76657.30582,101582.6875,76500.54242,46036.18707,39974.66868,112399.3625,38093.5078,355852.933,13168.12615,119532.0975,85592.82,63489.17967,48126.36582,47185.78538,77284.35945,131054.2079,130427.1543,61529.63709,50242.67181,68662.37209,71954.40363,96918.97613,39974.66868,18968.3722,22573.93055,51104.87055,63018.88945,34644.71286,130270.3909,56121.29956,38798.94313,18341.31857,38877.32484,606047.3299,131838.0249,86272.1281,50399.43522,28374.17659,9092.277582,18184.55516,14892.52363,8151.697143,303258.8101,82980.09656,60745.82005,837116.5912,36212.34692,209749.438,311018.5987,18341.31857,42953.17341,184980.8198,465555.9649,188547.1873,80106.10077,85906.34681,28217.41319,444110.7309,63018.88945,129956.8641,13481.65297,32763.55198,1078845.764,45774.91473,419812.4029,35585.2933
4,5/31/2002,158.1426882,38590.2356,28784.52,27361.10967,110393.3789,75124.43407,36217.88505,59625.07714,45825.90478,45812.72505,64030.87102,11743.13522,107546.5582,72119.4567,301446.6765,160133.6621,94894.02198,140245.4566,34240.92626,167013.4787,66425.81538,465217.9427,90149.32088,35268.94484,178305.8673,37641.29538,87460.65692,50293.83165,51031.89626,65055.12396,98268.03165,24356.13231,130479.2802,29258.99011,155151.7259,194690.9018,73447.97301,22932.72198,259535.1501,345967.7885,21034.84154,567835.2837,118775.6842,68640.00923,132060.8473,280965.3834,92205.35802,35427.10154,627565.7987,157207.7631,113872.8264,276141.604,155942.5095,83190.42593,39222.86242,73226.55363,46392.63297,93628.76835,62968.96173,149932.5547,108258.2634,1003583.361,55513.00286,105332.3644,118775.6842,1784007.613,30524.24374,99006.09626,54827.65714,107151.1665,27163.41379,638320.4545,36328.59475,48554.10791,31868.57571,43387.6556,189392.6522,121833.3804,203705.8338,94340.47352,31433.64478,42069.68308,55618.44066,87935.12703,121675.2237,69272.63604,91256.4178,316550.6416,456071.2134,360122.8134,66979.36385,1358882.395,17871.70747,93786.92505,57094.56989,75519.82582,44758.34703,119408.311,110393.3789,1451008.674,414845.0327,51005.53681,402113.4181,195165.3719,23249.03538,93786.92505,211771.8257,36455.12011,219916.8959,568573.3484,70537.88967,54722.21934,24640.81437,140284.9958,25779.54264,81187.10769,210822.8855,36217.88505,22774.56527,65424.15626,15578.43527,138861.5855,378811.6638,94261.39516,2214.193846,60732.17407,27202.95297,732265.5363,65160.56176,40962.58615,61285.72253,10596.49912,44125.72022,69430.79275,407200.7921,40211.34181,133695.1332,64866.84217,355009.08,113777.9324,26095.85604,244826.5767,61364.80088,34636.31802,246914.2452,63816.22978,77338.62791,102485.5437,77180.47121,46445.35187,40329.95934,113398.3563,38432.0789,359015.7165,13285.16308,120594.4863,86353.56,64053.46484,48554.10791,47605.16769,77971.25473,132219.004,131586.3771,62076.50604,50689.22341,69272.63604,72593.92681,97780.38181,40329.95934,19136.9611,22774.56527,51559.08527,63578.99473,34952.63143,131428.2204,56620.09978,39143.78407,18504.33429,39222.86242,611433.8149,133009.7875,87038.90571,50847.38011,28626.3633,9173.088791,18346.17758,15024.88681,8224.148571,305954.1425,83717.61495,61285.72253,844556.7956,36534.19846,211613.669,313782.8993,18504.33429,43334.9367,186624.9099,469693.7775,190222.9749,80818.07538,86669.87341,28468.20659,448057.9404,63578.99473,131111.907,13601.47648,33054.75099,1088434.432,46181.75736,423543.6514,35901.57165
5,6/30/2002,159.5045556,38919.23341,29029.92,27594.37451,111334.5284,75764.9011,36526.65758,60133.40571,46216.58967,46203.29758,64576.76082,11843.25033,108463.4374,72734.30505,304016.6347,161498.8681,95703.03297,141441.1075,34532.8444,168437.338,66992.12308,469184.1191,90917.88132,35569.62725,179825.9989,37962.20308,88206.29538,50722.60747,51466.9644,65609.74593,99105.80747,24563.77846,131591.6703,29508.43516,156474.4589,196350.7226,74074.14752,23128.23297,261747.7952,348917.3077,21214.17231,572676.3156,119788.2963,69225.19385,133186.7209,283360.7301,92991.44703,35729.13231,632916.058,158548.0246,114843.6396,278495.8259,157271.9842,83899.6589,39557.25363,73850.84044,46788.14945,94426.99253,63505.7983,151210.7921,109181.2101,1012139.326,55986.27429,106230.3666,119788.2963,1799217.02,30784.4756,99850.1644,55295.08571,108064.6747,27394.99319,643762.4018,36638.31112,48968.05187,32140.26857,43757.55341,191007.3033,122872.0607,205442.5108,95144.76527,31701.62967,42428.34462,56092.61099,88684.81055,122712.5556,69863.21407,92034.4167,319249.3675,459959.4101,363193.0101,67550.39077,1370467.432,18024.07121,94586.49758,57581.32484,76163.66374,45139.93055,120426.3165,111334.5284,1463379.127,418381.7591,51440.38022,405541.6022,196829.2378,23447.24308,94586.49758,213577.2686,36765.91516,221791.7789,573420.6725,71139.25451,55188.74901,24850.88756,141480.9837,25999.32396,81879.26154,212620.2382,36526.65758,22968.72791,65981.9244,15711.24791,140045.4382,382041.1908,95065.01275,2233.070769,61249.9411,27434.86945,738508.4044,65716.08264,41311.80923,61808.20879,10686.83868,44501.91033,70022.71912,410672.3481,40554.16022,134834.9398,65419.85896,358035.68,114747.9365,26318.33407,246913.8251,61887.96132,34931.60703,249019.2918,64360.28967,77997.97187,103359.2756,77838.46681,46841.3178,40673.78901,114365.1244,38759.72835,362076.4747,13398.42462,121622.6044,87089.76,64599.54725,48968.05187,48011.02154,78635.99209,133346.2259,132708.2057,62605.73407,51121.37011,69863.21407,73212.82022,98614.00022,40673.78901,19300.11165,22968.72791,51998.64791,64121.03209,35250.61714,132548.7007,57102.80967,39477.5011,18662.09143,39557.25363,616646.5424,134143.7512,87780.94857,51280.87516,28870.41495,9251.293187,18502.58637,15152.98022,8294.262857,308562.5288,84431.34242,61808.20879,851756.9934,36845.66769,213417.7635,316458.029,18662.09143,43704.38505,188215.9648,473698.1122,191844.7048,81507.08308,87408.77011,28710.90989,451877.8207,64121.03209,132229.6905,13717.43473,33336.55648,1097713.788,46575.47604,427154.5371,36207.64747
