ZILLOW ID,PROPERTY URL,LIVING AREA,BEDROOMS,BATHROOMS,FLOORS,YEAR BUILT,CONDITION,CITY,STATE,ZIPCODE,STREET ADDRESS,ADDRESS,VIEW,LOCATION,MONTHLY HOUSING PRICE,RENT,PROPERTY TYPE,CONSTRUCTION,TAX DATE,TAX PAID,HOUSE VALUE
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2009,1762.58,113617
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2008,1754.83,113503
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2007,1963.81,110197
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2006,2048.28,107509
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2005,2039.01,104378
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2004,,101338
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2003,,99448
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2002,,97117
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2001,,95588
44985693,https://www.zillow.com/homedetails/1555-Scotch-Pine-Dr-Brandon-FL-33511/44985693_zpid/,1742,3,2,,1996,1996,Brandon,FL,33511,1555 Scotch Pine Dr,"1555 Scotch Pine Dr, Brandon, FL 33511",--,--,2920,2920,SINGLE_FAMILY,masonry,2/10/2000,1853.69,97150
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2020,3198.7,151870
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2019,3157.2,151100
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2018,3157.2,139036
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2017,2975.14,131757
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2016,2862.52,117577
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2015,2667.21,104039
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2014,2283.81,95913
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2013,2283.81,80403
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2012,1890.08,73094
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2011,2131.39,84854
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2010,1562.15,97702
58187829,https://www.zillow.com/homedetails/15115-Deer-Meadow-Dr-Lutz-FL-33559/58187829_zpid/,1424,3,2.5,,2002,2002,Lutz,FL,33559,15115 Deer Meadow Dr,"15115 Deer Meadow Dr, Lutz, FL 33559",Water,--,2840,2840,SINGLE_FAMILY,masonry,2/10/2009,1781.43,108552
